TEAM,FOCAL,MONTH,DATE,TIME,Comp.1,Comp.2,REPRO,ACTIVITY,GP_SPRD,GP_TYPE
1,BG,AUGUST,27-Aug-08,14:35,1.061524748,0.573801716,GESTATION,FD,1,MIXED SEX
1,BG,AUGUST,23-Aug-08,12:25,2.290877647,0.299073838,GESTATION,FD,2,MIXED SEX
1,BG,AUGUST,23-Aug-08,12:30,2.290877647,0.299073838,GESTATION,FD,2,MIXED SEX
1,BG,AUGUST,23-Aug-08,12:35,2.290877647,0.299073838,GESTATION,FD,2,MIXED SEX
1,BG,AUGUST,23-Aug-08,16:35,2.290877647,0.299073838,GESTATION,FD,2,MIXED SEX
1,BG,AUGUST,27-Aug-08,14:55,1.061524748,0.573801716,GESTATION,FD,2,MIXED SEX
1,BG,AUGUST,27-Aug-08,15:35,1.061524748,0.573801716,GESTATION,FD,2,MIXED SEX
1,BG,AUGUST,27-Aug-08,15:40,1.061524748,0.573801716,GESTATION,FD,2,MIXED SEX
1,BG,AUGUST,23-Aug-08,8:55,2.290877647,0.299073838,GESTATION,FD,3,MIXED SEX
1,BG,AUGUST,23-Aug-08,9:00,2.290877647,0.299073838,GESTATION,FD,3,MIXED SEX
1,BG,AUGUST,23-Aug-08,9:05,2.290877647,0.299073838,GESTATION,FD,3,MIXED SEX
1,BG,AUGUST,23-Aug-08,11:00,2.290877647,0.299073838,GESTATION,FD,3,MIXED SEX
1,BG,AUGUST,23-Aug-08,11:05,2.290877647,0.299073838,GESTATION,FD,3,MIXED SEX
1,BG,AUGUST,23-Aug-08,14:25,2.290877647,0.299073838,GESTATION,FD,3,MIXED SEX
1,BG,AUGUST,27-Aug-08,10:30,1.061524748,0.573801716,GESTATION,FD,3,MIXED SEX
1,BG,AUGUST,27-Aug-08,10:35,1.061524748,0.573801716,GESTATION,FD,3,MIXED SEX
1,BG,AUGUST,27-Aug-08,11:15,1.061524748,0.573801716,GESTATION,FD,3,MIXED SEX
1,BG,AUGUST,27-Aug-08,11:20,1.061524748,0.573801716,GESTATION,FD,3,MIXED SEX
1,BG,AUGUST,27-Aug-08,11:25,1.061524748,0.573801716,GESTATION,FD,3,MIXED SEX
1,BG,AUGUST,27-Aug-08,14:30,1.061524748,0.573801716,GESTATION,FD,3,MIXED SEX
1,BG,AUGUST,27-Aug-08,14:40,1.061524748,0.573801716,GESTATION,FD,3,MIXED SEX
1,BG,AUGUST,27-Aug-08,15:30,1.061524748,0.573801716,GESTATION,FD,3,MIXED SEX
1,BG,AUGUST,27-Aug-08,16:35,1.061524748,0.573801716,GESTATION,FD,3,MIXED SEX
1,BG,AUGUST,23-Aug-08,8:50,2.290877647,0.299073838,GESTATION,FD,4,MIXED SEX
1,BG,AUGUST,23-Aug-08,11:15,2.290877647,0.299073838,GESTATION,FD,4,MIXED SEX
1,BG,AUGUST,23-Aug-08,11:25,2.290877647,0.299073838,GESTATION,FD,4,MIXED SEX
1,BG,AUGUST,23-Aug-08,14:30,2.290877647,0.299073838,GESTATION,FD,4,MIXED SEX
1,BG,AUGUST,27-Aug-08,10:00,1.061524748,0.573801716,GESTATION,FD,4,MIXED SEX
1,BG,AUGUST,27-Aug-08,10:15,1.061524748,0.573801716,GESTATION,FD,4,MIXED SEX
1,BG,AUGUST,27-Aug-08,10:20,1.061524748,0.573801716,GESTATION,FD,4,MIXED SEX
1,BG,AUGUST,27-Aug-08,10:25,1.061524748,0.573801716,GESTATION,FD,4,MIXED SEX
1,BG,AUGUST,27-Aug-08,10:40,1.061524748,0.573801716,GESTATION,FD,4,MIXED SEX
1,BG,AUGUST,27-Aug-08,11:30,1.061524748,0.573801716,GESTATION,FD,4,MIXED SEX
1,BG,AUGUST,27-Aug-08,11:35,1.061524748,0.573801716,GESTATION,FD,4,MIXED SEX
1,BG,AUGUST,27-Aug-08,14:20,1.061524748,0.573801716,GESTATION,FD,4,MIXED SEX
1,BG,AUGUST,27-Aug-08,14:25,1.061524748,0.573801716,GESTATION,FD,4,MIXED SEX
1,BG,AUGUST,27-Aug-08,16:10,1.061524748,0.573801716,GESTATION,FD,4,MIXED SEX
1,BG,AUGUST,23-Aug-08,7:20,2.290877647,0.299073838,GESTATION,FD,5,MIXED SEX
1,BG,AUGUST,23-Aug-08,10:35,2.290877647,0.299073838,GESTATION,FD,5,MIXED SEX
1,BG,AUGUST,23-Aug-08,10:40,2.290877647,0.299073838,GESTATION,FD,5,MIXED SEX
1,BG,AUGUST,23-Aug-08,10:45,2.290877647,0.299073838,GESTATION,FD,5,MIXED SEX
1,BG,AUGUST,23-Aug-08,10:50,2.290877647,0.299073838,GESTATION,FD,5,MIXED SEX
1,BG,AUGUST,23-Aug-08,12:05,2.290877647,0.299073838,GESTATION,FD,5,MIXED SEX
1,BG,AUGUST,23-Aug-08,12:10,2.290877647,0.299073838,GESTATION,FD,5,MIXED SEX
1,BG,AUGUST,23-Aug-08,12:15,2.290877647,0.299073838,GESTATION,FD,5,MIXED SEX
1,BG,AUGUST,23-Aug-08,12:20,2.290877647,0.299073838,GESTATION,FD,5,MIXED SEX
1,BG,AUGUST,27-Aug-08,10:10,1.061524748,0.573801716,GESTATION,FD,5,MIXED SEX
1,BG,AUGUST,27-Aug-08,11:40,1.061524748,0.573801716,GESTATION,FD,5,MIXED SEX
1,BG,AUGUST,27-Aug-08,13:25,1.061524748,0.573801716,GESTATION,FD,5,MIXED SEX
1,BG,AUGUST,27-Aug-08,16:05,1.061524748,0.573801716,GESTATION,FD,5,MIXED SEX
1,BG,AUGUST,23-Aug-08,12:55,2.290877647,0.299073838,GESTATION,FD,6,MIXED SEX
1,BG,AUGUST,23-Aug-08,13:00,2.290877647,0.299073838,GESTATION,FD,6,MIXED SEX
1,BG,AUGUST,23-Aug-08,14:05,2.290877647,0.299073838,GESTATION,FD,6,MIXED SEX
1,BG,AUGUST,23-Aug-08,7:25,2.290877647,0.299073838,GESTATION,FD,8,MIXED SEX
1,BG,AUGUST,23-Aug-08,7:50,2.290877647,0.299073838,GESTATION,FD,8,MIXED SEX
1,BG,AUGUST,23-Aug-08,7:55,2.290877647,0.299073838,GESTATION,FD,8,MIXED SEX
1,BG,AUGUST,23-Aug-08,14:10,2.290877647,0.299073838,GESTATION,FD,8,MIXED SEX
1,BG,AUGUST,23-Aug-08,14:15,2.290877647,0.299073838,GESTATION,FD,8,MIXED SEX
1,BG,AUGUST,23-Aug-08,14:20,2.290877647,0.299073838,GESTATION,FD,8,MIXED SEX
1,BG,AUGUST,23-Aug-08,7:40,2.290877647,0.299073838,GESTATION,FD,10,MIXED SEX
1,BG,AUGUST,23-Aug-08,7:45,2.290877647,0.299073838,GESTATION,FD,10,MIXED SEX
1,BG,AUGUST,23-Aug-08,14:00,2.290877647,0.299073838,GESTATION,FD,10,MIXED SEX
1,BG,AUGUST,23-Aug-08,14:40,2.290877647,0.299073838,GESTATION,FD,10,MIXED SEX
1,BG,AUGUST,27-Aug-08,12:35,1.061524748,0.573801716,GESTATION,FD,10,MIXED SEX
1,BG,AUGUST,27-Aug-08,16:40,1.061524748,0.573801716,GESTATION,FD,10,MIXED SEX
1,BG,AUGUST,23-Aug-08,7:35,2.290877647,0.299073838,GESTATION,FD,15,MIXED SEX
1,BG,AUGUST,27-Aug-08,12:25,1.061524748,0.573801716,GESTATION,FD,15,MIXED SEX
1,BG,AUGUST,27-Aug-08,12:30,1.061524748,0.573801716,GESTATION,FD,15,MIXED SEX
1,BG,AUGUST,27-Aug-08,13:35,1.061524748,0.573801716,GESTATION,FD,15,MIXED SEX
1,BkB,MAY,30-May-08,10:45,1.985752726,-0.174350724,NONREPRO,FD,1,MALE ONLY
1,BkB,MAY,30-May-08,10:50,1.985752726,-0.174350724,NONREPRO,FD,1,MALE ONLY
1,BkB,MAY,30-May-08,11:10,1.985752726,-0.174350724,NONREPRO,FD,1,MIXED SEX
1,BkB,AUGUST,21-Aug-08,16:35,1.568122169,0.556003748,GESTATION,FD,2,MIXED SEX
1,BkB,AUGUST,21-Aug-08,13:40,1.568122169,0.556003748,GESTATION,FD,3,MALE ONLY
1,BkB,AUGUST,21-Aug-08,16:25,1.568122169,0.556003748,GESTATION,FD,3,MIXED SEX
1,BkB,AUGUST,21-Aug-08,14:05,1.568122169,0.556003748,GESTATION,FD,4,MALE ONLY
1,BkB,AUGUST,21-Aug-08,14:10,1.568122169,0.556003748,GESTATION,FD,4,MALE ONLY
1,BkB,AUGUST,21-Aug-08,16:15,1.568122169,0.556003748,GESTATION,FD,4,MALE ONLY
1,BkB,AUGUST,21-Aug-08,16:30,1.568122169,0.556003748,GESTATION,FD,4,MIXED SEX
1,BkB,AUGUST,21-Aug-08,9:55,1.568122169,0.556003748,GESTATION,FD,5,MALE ONLY
1,BkB,MAY,30-May-08,10:55,1.985752726,-0.174350724,NONREPRO,FD,5,MALE ONLY
1,BkB,AUGUST,21-Aug-08,14:40,1.568122169,0.556003748,GESTATION,FD,5,MIXED SEX
1,BkB,AUGUST,21-Aug-08,10:45,1.568122169,0.556003748,GESTATION,FD,6,MALE ONLY
1,BkB,AUGUST,21-Aug-08,7:55,1.568122169,0.556003748,GESTATION,FD,6,MIXED SEX
1,BkB,AUGUST,21-Aug-08,8:05,1.568122169,0.556003748,GESTATION,FD,6,MIXED SEX
1,BkB,AUGUST,21-Aug-08,9:40,1.568122169,0.556003748,GESTATION,FD,6,MIXED SEX
1,BkB,AUGUST,21-Aug-08,9:45,1.568122169,0.556003748,GESTATION,FD,6,MIXED SEX
1,BkB,AUGUST,21-Aug-08,11:15,1.568122169,0.556003748,GESTATION,FD,6,MIXED SEX
1,BkB,MAY,30-May-08,14:45,1.985752726,-0.174350724,NONREPRO,FD,6,MIXED SEX
1,BkB,AUGUST,21-Aug-08,10:25,1.568122169,0.556003748,GESTATION,FD,8,MALE ONLY
1,BkB,AUGUST,21-Aug-08,10:30,1.568122169,0.556003748,GESTATION,FD,8,MALE ONLY
1,BkB,AUGUST,21-Aug-08,10:50,1.568122169,0.556003748,GESTATION,FD,8,MALE ONLY
1,BkB,AUGUST,21-Aug-08,13:50,1.568122169,0.556003748,GESTATION,FD,8,MALE ONLY
1,BkB,AUGUST,21-Aug-08,16:00,1.568122169,0.556003748,GESTATION,FD,8,MALE ONLY
1,BkB,MAY,30-May-08,8:05,1.985752726,-0.174350724,NONREPRO,FD,8,MALE ONLY
1,BkB,AUGUST,21-Aug-08,7:20,1.568122169,0.556003748,GESTATION,FD,8,MIXED SEX
1,BkB,AUGUST,21-Aug-08,7:25,1.568122169,0.556003748,GESTATION,FD,8,MIXED SEX
1,BkB,AUGUST,21-Aug-08,8:30,1.568122169,0.556003748,GESTATION,FD,8,MIXED SEX
1,BkB,AUGUST,21-Aug-08,9:20,1.568122169,0.556003748,GESTATION,FD,8,MIXED SEX
1,BkB,AUGUST,21-Aug-08,9:25,1.568122169,0.556003748,GESTATION,FD,8,MIXED SEX
1,BkB,AUGUST,21-Aug-08,9:30,1.568122169,0.556003748,GESTATION,FD,8,MIXED SEX
1,BkB,AUGUST,21-Aug-08,13:15,1.568122169,0.556003748,GESTATION,FD,8,MIXED SEX
1,BkB,AUGUST,21-Aug-08,10:35,1.568122169,0.556003748,GESTATION,FD,10,MALE ONLY
1,BkB,AUGUST,21-Aug-08,10:40,1.568122169,0.556003748,GESTATION,FD,10,MALE ONLY
1,BkB,AUGUST,21-Aug-08,10:55,1.568122169,0.556003748,GESTATION,FD,10,MALE ONLY
1,BkB,AUGUST,21-Aug-08,11:00,1.568122169,0.556003748,GESTATION,FD,10,MALE ONLY
1,BkB,AUGUST,21-Aug-08,13:55,1.568122169,0.556003748,GESTATION,FD,10,MALE ONLY
1,BkB,AUGUST,21-Aug-08,16:05,1.568122169,0.556003748,GESTATION,FD,10,MALE ONLY
1,BkB,AUGUST,21-Aug-08,6:55,1.568122169,0.556003748,GESTATION,FD,10,MIXED SEX
1,BkB,AUGUST,21-Aug-08,7:05,1.568122169,0.556003748,GESTATION,FD,10,MIXED SEX
1,BkB,AUGUST,21-Aug-08,7:10,1.568122169,0.556003748,GESTATION,FD,10,MIXED SEX
1,BkB,AUGUST,21-Aug-08,7:15,1.568122169,0.556003748,GESTATION,FD,10,MIXED SEX
1,BkB,AUGUST,21-Aug-08,7:50,1.568122169,0.556003748,GESTATION,FD,10,MIXED SEX
1,BkB,AUGUST,21-Aug-08,8:10,1.568122169,0.556003748,GESTATION,FD,10,MIXED SEX
1,BkB,AUGUST,21-Aug-08,8:20,1.568122169,0.556003748,GESTATION,FD,10,MIXED SEX
1,BkB,AUGUST,21-Aug-08,8:35,1.568122169,0.556003748,GESTATION,FD,10,MIXED SEX
1,BkB,AUGUST,21-Aug-08,9:10,1.568122169,0.556003748,GESTATION,FD,10,MIXED SEX
1,BkB,AUGUST,21-Aug-08,9:15,1.568122169,0.556003748,GESTATION,FD,10,MIXED SEX
1,BkB,AUGUST,21-Aug-08,11:20,1.568122169,0.556003748,GESTATION,FD,10,MIXED SEX
1,BkB,AUGUST,21-Aug-08,11:30,1.568122169,0.556003748,GESTATION,FD,10,MIXED SEX
1,BkB,AUGUST,21-Aug-08,11:55,1.568122169,0.556003748,GESTATION,FD,10,MIXED SEX
1,BkB,AUGUST,21-Aug-08,12:10,1.568122169,0.556003748,GESTATION,FD,10,MIXED SEX
1,BkB,AUGUST,21-Aug-08,12:15,1.568122169,0.556003748,GESTATION,FD,10,MIXED SEX
1,BkB,AUGUST,21-Aug-08,12:25,1.568122169,0.556003748,GESTATION,FD,10,MIXED SEX
1,BkB,AUGUST,21-Aug-08,12:30,1.568122169,0.556003748,GESTATION,FD,10,MIXED SEX
1,BkB,AUGUST,21-Aug-08,12:35,1.568122169,0.556003748,GESTATION,FD,10,MIXED SEX
1,BkB,AUGUST,21-Aug-08,12:45,1.568122169,0.556003748,GESTATION,FD,10,MIXED SEX
1,BkB,AUGUST,21-Aug-08,13:20,1.568122169,0.556003748,GESTATION,FD,10,MIXED SEX
1,BkB,AUGUST,21-Aug-08,13:25,1.568122169,0.556003748,GESTATION,FD,10,MIXED SEX
1,BkB,AUGUST,21-Aug-08,13:30,1.568122169,0.556003748,GESTATION,FD,10,MIXED SEX
1,BkB,AUGUST,21-Aug-08,16:10,1.568122169,0.556003748,GESTATION,FD,15,MALE ONLY
1,BkB,AUGUST,21-Aug-08,7:00,1.568122169,0.556003748,GESTATION,FD,15,MIXED SEX
1,BkB,AUGUST,21-Aug-08,11:25,1.568122169,0.556003748,GESTATION,FD,15,MIXED SEX
1,BkB,AUGUST,21-Aug-08,12:40,1.568122169,0.556003748,GESTATION,FD,15,MIXED SEX
1,BkB,AUGUST,21-Aug-08,12:55,1.568122169,0.556003748,GESTATION,FD,15,MIXED SEX
1,BkB,AUGUST,21-Aug-08,13:00,1.568122169,0.556003748,GESTATION,FD,15,MIXED SEX
1,BkB,AUGUST,21-Aug-08,13:05,1.568122169,0.556003748,GESTATION,FD,15,MIXED SEX
1,BkB,MAY,30-May-08,8:10,1.985752726,-0.174350724,NONREPRO,FD,20,MALE ONLY
1,BkB,MAY,30-May-08,8:15,1.985752726,-0.174350724,NONREPRO,FD,25,MALE ONLY
2,Black Blue,OCTOBER,17-Oct-08,9:55,-1.084777674,0.906984649,LACTATION,RST,0,MALE ONLY
2,Black Blue,OCTOBER,17-Oct-08,10:10,-1.084777674,0.906984649,LACTATION,RST,0,MALE ONLY
2,Black Blue,OCTOBER,17-Oct-08,10:15,-1.084777674,0.906984649,LACTATION,RST,0,MALE ONLY
2,Black Blue,OCTOBER,17-Oct-08,10:20,-1.084777674,0.906984649,LACTATION,RST,0,MALE ONLY
2,Black Blue,OCTOBER,17-Oct-08,10:25,-1.084777674,0.906984649,LACTATION,RST,0,MALE ONLY
2,Black Blue,OCTOBER,17-Oct-08,10:30,-1.084777674,0.906984649,LACTATION,RST,0,MALE ONLY
2,Black Blue,OCTOBER,17-Oct-08,13:25,-1.084777674,0.906984649,LACTATION,RST,0,MALE ONLY
2,Black Blue,OCTOBER,17-Oct-08,10:05,-1.084777674,0.906984649,LACTATION,SOCIAL,0,MALE ONLY
2,Black Blue,OCTOBER,17-Oct-08,10:35,-1.084777674,0.906984649,LACTATION,RST,0.15,MALE ONLY
2,Black Blue,OCTOBER,17-Oct-08,10:40,-1.084777674,0.906984649,LACTATION,RST,0.15,MALE ONLY
2,Black Blue,OCTOBER,17-Oct-08,9:45,-1.084777674,0.906984649,LACTATION,FD,0.5,MALE ONLY
2,Black Blue,OCTOBER,17-Oct-08,10:45,-1.084777674,0.906984649,LACTATION,RST,0.5,MALE ONLY
2,Black Blue,OCTOBER,17-Oct-08,16:35,-1.084777674,0.906984649,LACTATION,FD,1,MALE ONLY
2,Black Blue,OCTOBER,17-Oct-08,10:00,-1.084777674,0.906984649,LACTATION,RST,1,MALE ONLY
2,Black Blue,JULY,8-Jul-08,9:50,1.623128684,0.685600771,GESTATION,RST,1,MIXED SEX
2,Black Blue,JULY,8-Jul-08,9:55,1.623128684,0.685600771,GESTATION,RST,1,MIXED SEX
2,Black Blue,OCTOBER,17-Oct-08,9:50,-1.084777674,0.906984649,LACTATION,FD,2,MALE ONLY
2,Black Blue,OCTOBER,17-Oct-08,11:00,-1.084777674,0.906984649,LACTATION,FD,2,MALE ONLY
2,Black Blue,OCTOBER,17-Oct-08,11:05,-1.084777674,0.906984649,LACTATION,FD,2,MALE ONLY
2,Black Blue,OCTOBER,17-Oct-08,11:10,-1.084777674,0.906984649,LACTATION,FD,2,MALE ONLY
2,Black Blue,OCTOBER,17-Oct-08,11:50,-1.084777674,0.906984649,LACTATION,RST,2,MALE ONLY
2,Black Blue,OCTOBER,17-Oct-08,11:55,-1.084777674,0.906984649,LACTATION,RST,2,MALE ONLY
2,Black Blue,OCTOBER,17-Oct-08,12:00,-1.084777674,0.906984649,LACTATION,RST,2,MALE ONLY
2,Black Blue,OCTOBER,17-Oct-08,12:05,-1.084777674,0.906984649,LACTATION,RST,2,MALE ONLY
2,Black Blue,OCTOBER,17-Oct-08,12:10,-1.084777674,0.906984649,LACTATION,RST,2,MALE ONLY
2,Black Blue,OCTOBER,17-Oct-08,12:15,-1.084777674,0.906984649,LACTATION,RST,2,MALE ONLY
2,Black Blue,OCTOBER,17-Oct-08,12:20,-1.084777674,0.906984649,LACTATION,RST,2,MALE ONLY
2,Black Blue,OCTOBER,17-Oct-08,12:25,-1.084777674,0.906984649,LACTATION,RST,2,MALE ONLY
2,Black Blue,OCTOBER,17-Oct-08,12:30,-1.084777674,0.906984649,LACTATION,RST,2,MALE ONLY
2,Black Blue,OCTOBER,17-Oct-08,13:35,-1.084777674,0.906984649,LACTATION,RST,2,MALE ONLY
2,Black Blue,OCTOBER,17-Oct-08,13:40,-1.084777674,0.906984649,LACTATION,RST,2,MALE ONLY
2,Black Blue,OCTOBER,17-Oct-08,13:45,-1.084777674,0.906984649,LACTATION,RST,2,MALE ONLY
2,Black Blue,OCTOBER,17-Oct-08,13:50,-1.084777674,0.906984649,LACTATION,RST,2,MALE ONLY
2,Black Blue,OCTOBER,17-Oct-08,13:55,-1.084777674,0.906984649,LACTATION,RST,2,MALE ONLY
2,Black Blue,OCTOBER,17-Oct-08,14:00,-1.084777674,0.906984649,LACTATION,RST,2,MALE ONLY
2,Black Blue,OCTOBER,17-Oct-08,14:05,-1.084777674,0.906984649,LACTATION,RST,2,MALE ONLY
2,Black Blue,OCTOBER,17-Oct-08,14:10,-1.084777674,0.906984649,LACTATION,RST,2,MALE ONLY
2,Black Blue,OCTOBER,17-Oct-08,14:15,-1.084777674,0.906984649,LACTATION,RST,2,MALE ONLY
2,Black Blue,OCTOBER,17-Oct-08,14:20,-1.084777674,0.906984649,LACTATION,RST,2,MALE ONLY
2,Black Blue,OCTOBER,17-Oct-08,14:25,-1.084777674,0.906984649,LACTATION,RST,2,MALE ONLY
2,Black Blue,OCTOBER,17-Oct-08,14:30,-1.084777674,0.906984649,LACTATION,RST,2,MALE ONLY
2,Black Blue,OCTOBER,17-Oct-08,7:05,-1.084777674,0.906984649,LACTATION,TRV,2,MALE ONLY
2,Black Blue,MARCH,8-Mar-08,7:35,-0.727921651,-1.55774088,NONREPRO,FD,2,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,11:00,-0.727921651,-1.55774088,NONREPRO,FD,2,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,15:15,-0.727921651,-1.55774088,NONREPRO,FD,2,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,15:20,-0.727921651,-1.55774088,NONREPRO,FD,2,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,15:25,-0.727921651,-1.55774088,NONREPRO,FD,2,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,15:30,-0.727921651,-1.55774088,NONREPRO,FD,2,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,15:35,-0.727921651,-1.55774088,NONREPRO,FD,2,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,15:40,-0.727921651,-1.55774088,NONREPRO,FD,2,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,7:40,-0.727921651,-1.55774088,NONREPRO,RST,2,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,7:45,-0.727921651,-1.55774088,NONREPRO,RST,2,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,7:50,-0.727921651,-1.55774088,NONREPRO,RST,2,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,7:55,-0.727921651,-1.55774088,NONREPRO,RST,2,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,8:00,-0.727921651,-1.55774088,NONREPRO,RST,2,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,8:10,-0.727921651,-1.55774088,NONREPRO,TRV,2,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,8:15,-0.727921651,-1.55774088,NONREPRO,TRV,2,MIXED SEX
2,Black Blue,JULY,8-Jul-08,13:30,1.623128684,0.685600771,GESTATION,RST,3,MALE ONLY
2,Black Blue,OCTOBER,17-Oct-08,10:50,-1.084777674,0.906984649,LACTATION,RST,3,MALE ONLY
2,Black Blue,OCTOBER,17-Oct-08,13:30,-1.084777674,0.906984649,LACTATION,RST,3,MALE ONLY
2,Black Blue,MARCH,8-Mar-08,8:05,-0.727921651,-1.55774088,NONREPRO,FD,3,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,10:30,-0.727921651,-1.55774088,NONREPRO,FD,3,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,10:55,-0.727921651,-1.55774088,NONREPRO,FD,3,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,12:00,-0.727921651,-1.55774088,NONREPRO,FD,3,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,10:25,-0.727921651,-1.55774088,NONREPRO,RST,3,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,12:10,-0.727921651,-1.55774088,NONREPRO,RST,3,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,12:15,-0.727921651,-1.55774088,NONREPRO,RST,3,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,12:20,-0.727921651,-1.55774088,NONREPRO,RST,3,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,12:25,-0.727921651,-1.55774088,NONREPRO,RST,3,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,12:30,-0.727921651,-1.55774088,NONREPRO,RST,3,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,12:35,-0.727921651,-1.55774088,NONREPRO,RST,3,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,12:40,-0.727921651,-1.55774088,NONREPRO,RST,3,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,12:45,-0.727921651,-1.55774088,NONREPRO,RST,3,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,12:50,-0.727921651,-1.55774088,NONREPRO,RST,3,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,13:45,-0.727921651,-1.55774088,NONREPRO,RST,3,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,13:50,-0.727921651,-1.55774088,NONREPRO,RST,3,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,13:55,-0.727921651,-1.55774088,NONREPRO,RST,3,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,10:35,-0.727921651,-1.55774088,NONREPRO,TRV,3,MIXED SEX
2,Black Blue,JULY,8-Jul-08,14:25,1.623128684,0.685600771,GESTATION,RST,4,MALE ONLY
2,Black Blue,JULY,8-Jul-08,14:40,1.623128684,0.685600771,GESTATION,TRV,4,MALE ONLY
2,Black Blue,JULY,8-Jul-08,14:45,1.623128684,0.685600771,GESTATION,TRV,4,MALE ONLY
2,Black Blue,OCTOBER,17-Oct-08,10:55,-1.084777674,0.906984649,LACTATION,TRV,4,MALE ONLY
2,Black Blue,JULY,8-Jul-08,9:35,1.623128684,0.685600771,GESTATION,FD,4,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,10:40,-0.727921651,-1.55774088,NONREPRO,FD,4,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,10:45,-0.727921651,-1.55774088,NONREPRO,FD,4,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,10:50,-0.727921651,-1.55774088,NONREPRO,FD,4,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,11:05,-0.727921651,-1.55774088,NONREPRO,FD,4,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,12:05,-0.727921651,-1.55774088,NONREPRO,FD,4,MIXED SEX
2,Black Blue,JULY,8-Jul-08,9:15,1.623128684,0.685600771,GESTATION,RST,4,MIXED SEX
2,Black Blue,JULY,8-Jul-08,9:20,1.623128684,0.685600771,GESTATION,RST,4,MIXED SEX
2,Black Blue,JULY,8-Jul-08,9:25,1.623128684,0.685600771,GESTATION,RST,4,MIXED SEX
2,Black Blue,JULY,8-Jul-08,9:30,1.623128684,0.685600771,GESTATION,RST,4,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,16:00,-0.727921651,-1.55774088,NONREPRO,RST,4,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,16:05,-0.727921651,-1.55774088,NONREPRO,RST,4,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,16:10,-0.727921651,-1.55774088,NONREPRO,RST,4,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,16:15,-0.727921651,-1.55774088,NONREPRO,RST,4,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,16:20,-0.727921651,-1.55774088,NONREPRO,RST,4,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,16:25,-0.727921651,-1.55774088,NONREPRO,RST,4,MIXED SEX
2,Black Blue,JULY,8-Jul-08,10:05,1.623128684,0.685600771,GESTATION,TRV,4,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,13:25,-0.727921651,-1.55774088,NONREPRO,FD,5,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,13:30,-0.727921651,-1.55774088,NONREPRO,FD,5,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,13:35,-0.727921651,-1.55774088,NONREPRO,FD,5,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,13:40,-0.727921651,-1.55774088,NONREPRO,FD,5,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,14:15,-0.727921651,-1.55774088,NONREPRO,FD,5,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,15:45,-0.727921651,-1.55774088,NONREPRO,FD,5,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,15:50,-0.727921651,-1.55774088,NONREPRO,FD,5,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,10:15,-0.727921651,-1.55774088,NONREPRO,RST,5,MIXED SEX
2,Black Blue,MARCH,8-Mar-08,10:20,-0.727921651,-1.55774088,NONREPRO,RST,5,MIXED SEX
