TEAM,FOCAL,MONTH,DATE,TIME,Comp.1,Comp.2,REPRO,ACTIVITY,GP_SZ,GP_TYPE
1,rB,AUGUST,5-Aug-08,9:25,1.780608837,0.253849159,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,5-Aug-08,9:30,1.780608837,0.253849159,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,5-Aug-08,9:35,1.780608837,0.253849159,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,5-Aug-08,9:40,1.780608837,0.253849159,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,5-Aug-08,9:45,1.780608837,0.253849159,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,5-Aug-08,11:20,1.780608837,0.253849159,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,5-Aug-08,11:25,1.780608837,0.253849159,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,5-Aug-08,11:30,1.780608837,0.253849159,GESTATION,FD,2,FEMALE ONLY
1,rO,AUGUST,6-Aug-08,14:35,1.214415664,0.063271796,GESTATION,FD,2,FEMALE ONLY
1,rO,AUGUST,6-Aug-08,14:45,1.214415664,0.063271796,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,12-Aug-08,7:35,1.376420732,-1.105444187,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,6:50,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,6:55,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,7:00,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,7:05,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,7:10,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,7:15,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,7:20,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,7:25,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,7:30,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,7:35,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,7:40,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,7:45,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,7:50,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,8:00,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,8:05,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,8:15,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,8:20,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,8:25,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,8:30,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,8:35,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,8:40,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,8:45,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,8:50,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,8:55,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,9:00,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,9:05,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,9:10,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,9:15,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,9:20,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,9:25,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,9:30,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,9:35,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,9:40,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,9:45,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,9:50,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,9:55,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,10:00,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,10:05,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,10:10,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,10:20,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,10:25,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,10:30,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,10:35,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,10:40,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rG,AUGUST,15-Aug-08,10:50,1.623128684,0.685600771,GESTATION,FD,2,FEMALE ONLY
1,rO,AUGUST,18-Aug-08,8:25,0.488906644,0.272934721,GESTATION,FD,2,FEMALE ONLY
1,rO,AUGUST,18-Aug-08,8:55,0.488906644,0.272934721,GESTATION,FD,3,FEMALE ONLY
1,rO,AUGUST,18-Aug-08,9:00,0.488906644,0.272934721,GESTATION,FD,3,FEMALE ONLY
1,rO,AUGUST,18-Aug-08,9:05,0.488906644,0.272934721,GESTATION,FD,3,FEMALE ONLY
1,rO,AUGUST,18-Aug-08,9:10,0.488906644,0.272934721,GESTATION,FD,3,FEMALE ONLY
1,rO,AUGUST,18-Aug-08,9:15,0.488906644,0.272934721,GESTATION,FD,3,FEMALE ONLY
1,rO,AUGUST,18-Aug-08,9:20,0.488906644,0.272934721,GESTATION,FD,3,FEMALE ONLY
1,rO,AUGUST,18-Aug-08,9:25,0.488906644,0.272934721,GESTATION,FD,3,FEMALE ONLY
1,rO,AUGUST,18-Aug-08,13:55,0.488906644,0.272934721,GESTATION,FD,2,FEMALE ONLY
1,rO,AUGUST,18-Aug-08,14:00,0.488906644,0.272934721,GESTATION,FD,2,FEMALE ONLY
1,rO,AUGUST,20-Aug-08,6:55,2.275274244,0.031227589,GESTATION,FD,2,FEMALE ONLY
1,rO,AUGUST,20-Aug-08,7:00,2.275274244,0.031227589,GESTATION,FD,3,FEMALE ONLY
1,rO,AUGUST,20-Aug-08,7:05,2.275274244,0.031227589,GESTATION,FD,4,FEMALE ONLY
1,rO,AUGUST,20-Aug-08,7:10,2.275274244,0.031227589,GESTATION,FD,4,FEMALE ONLY
1,rO,AUGUST,20-Aug-08,7:15,2.275274244,0.031227589,GESTATION,FD,4,FEMALE ONLY
1,rO,AUGUST,20-Aug-08,7:20,2.275274244,0.031227589,GESTATION,FD,4,FEMALE ONLY
1,rO,AUGUST,20-Aug-08,7:25,2.275274244,0.031227589,GESTATION,FD,4,FEMALE ONLY
1,rO,AUGUST,20-Aug-08,8:15,2.275274244,0.031227589,GESTATION,FD,4,FEMALE ONLY
1,rO,AUGUST,20-Aug-08,8:20,2.275274244,0.031227589,GESTATION,FD,3,FEMALE ONLY
1,rO,AUGUST,20-Aug-08,8:25,2.275274244,0.031227589,GESTATION,FD,3,FEMALE ONLY
1,rO,AUGUST,20-Aug-08,8:30,2.275274244,0.031227589,GESTATION,FD,3,FEMALE ONLY
1,rO,AUGUST,20-Aug-08,8:35,2.275274244,0.031227589,GESTATION,FD,3,FEMALE ONLY
1,rO,AUGUST,20-Aug-08,8:40,2.275274244,0.031227589,GESTATION,FD,3,FEMALE ONLY
1,rO,AUGUST,20-Aug-08,8:45,2.275274244,0.031227589,GESTATION,FD,3,FEMALE ONLY
1,rO,AUGUST,20-Aug-08,8:50,2.275274244,0.031227589,GESTATION,FD,3,FEMALE ONLY
1,rO,AUGUST,20-Aug-08,8:55,2.275274244,0.031227589,GESTATION,FD,3,FEMALE ONLY
1,rO,AUGUST,20-Aug-08,9:00,2.275274244,0.031227589,GESTATION,FD,3,FEMALE ONLY
1,rO,AUGUST,20-Aug-08,9:05,2.275274244,0.031227589,GESTATION,FD,3,FEMALE ONLY
1,rO,AUGUST,20-Aug-08,9:10,2.275274244,0.031227589,GESTATION,FD,3,FEMALE ONLY
1,rO,AUGUST,20-Aug-08,9:15,2.275274244,0.031227589,GESTATION,FD,3,FEMALE ONLY
1,rO,AUGUST,20-Aug-08,9:20,2.275274244,0.031227589,GESTATION,FD,3,FEMALE ONLY
1,rO,AUGUST,20-Aug-08,9:25,2.275274244,0.031227589,GESTATION,FD,3,FEMALE ONLY
1,rO,AUGUST,20-Aug-08,9:30,2.275274244,0.031227589,GESTATION,FD,3,FEMALE ONLY
1,rO,AUGUST,20-Aug-08,9:40,2.275274244,0.031227589,GESTATION,FD,3,FEMALE ONLY
1,rO,AUGUST,20-Aug-08,9:45,2.275274244,0.031227589,GESTATION,FD,3,FEMALE ONLY
1,rO,AUGUST,20-Aug-08,9:50,2.275274244,0.031227589,GESTATION,FD,3,FEMALE ONLY
1,rO,AUGUST,20-Aug-08,9:55,2.275274244,0.031227589,GESTATION,FD,3,FEMALE ONLY
1,rO,AUGUST,20-Aug-08,10:00,2.275274244,0.031227589,GESTATION,FD,3,FEMALE ONLY
1,rO,AUGUST,20-Aug-08,10:05,2.275274244,0.031227589,GESTATION,FD,3,FEMALE ONLY
1,rO,AUGUST,20-Aug-08,10:10,2.275274244,0.031227589,GESTATION,FD,3,FEMALE ONLY
1,rO,AUGUST,20-Aug-08,10:15,2.275274244,0.031227589,GESTATION,FD,3,FEMALE ONLY
1,rO,AUGUST,20-Aug-08,10:20,2.275274244,0.031227589,GESTATION,FD,3,FEMALE ONLY
1,rO,AUGUST,20-Aug-08,10:25,2.275274244,0.031227589,GESTATION,FD,3,FEMALE ONLY
1,rO,AUGUST,20-Aug-08,11:25,2.275274244,0.031227589,GESTATION,FD,2,FEMALE ONLY
1,rO,AUGUST,20-Aug-08,11:30,2.275274244,0.031227589,GESTATION,FD,2,FEMALE ONLY
1,rO,AUGUST,20-Aug-08,14:50,2.275274244,0.031227589,GESTATION,FD,2,FEMALE ONLY
1,rO,AUGUST,20-Aug-08,14:55,2.275274244,0.031227589,GESTATION,FD,2,FEMALE ONLY
1,rO,AUGUST,20-Aug-08,15:05,2.275274244,0.031227589,GESTATION,FD,2,FEMALE ONLY
1,rY,AUGUST,26-Aug-08,14:30,1.0606069,0.558046055,GESTATION,FD,2,FEMALE ONLY
1,rY,AUGUST,26-Aug-08,14:35,1.0606069,0.558046055,GESTATION,FD,2,FEMALE ONLY
1,rY,AUGUST,26-Aug-08,14:45,1.0606069,0.558046055,GESTATION,FD,2,FEMALE ONLY
1,rY,AUGUST,26-Aug-08,15:55,1.0606069,0.558046055,GESTATION,FD,2,FEMALE ONLY
1,rY,AUGUST,26-Aug-08,16:00,1.0606069,0.558046055,GESTATION,FD,2,FEMALE ONLY
1,rY,AUGUST,26-Aug-08,16:10,1.0606069,0.558046055,GESTATION,FD,2,FEMALE ONLY
1,rO,AUGUST,28-Aug-08,7:40,0.211513755,0.966677395,GESTATION,FD,2,FEMALE ONLY
1,rO,AUGUST,28-Aug-08,7:50,0.211513755,0.966677395,GESTATION,FD,2,FEMALE ONLY
1,rO,AUGUST,28-Aug-08,10:05,0.211513755,0.966677395,GESTATION,FD,2,FEMALE ONLY
1,rY,AUGUST,29-Aug-08,10:05,1.106434943,0.53008646,GESTATION,FD,2,FEMALE ONLY
1,rY,AUGUST,29-Aug-08,10:10,1.106434943,0.53008646,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,8:45,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,8:55,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,9:00,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,9:05,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,9:10,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,9:15,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,9:55,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,10:00,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,10:05,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,10:10,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,10:30,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,10:35,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,10:40,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,10:45,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,10:50,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,10:55,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,11:00,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,11:05,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,11:10,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,11:15,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,11:20,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,11:25,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,11:30,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,11:35,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,11:40,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,11:45,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,11:50,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,12:35,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,12:40,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,12:45,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,12:50,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,12:55,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,13:00,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,13:05,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,13:10,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,13:40,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,13:45,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,13:50,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,13:55,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,14:35,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,14:40,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,14:45,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,14:50,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,14:55,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,15:05,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,15:35,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,16:25,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,16:30,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,16:35,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,16:40,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,16:45,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,16:50,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
1,rB,AUGUST,30-Aug-08,17:00,0.609015994,0.705441045,GESTATION,FD,2,FEMALE ONLY
2,Radio Green,AUGUST,7-Aug-08,8:55,2.075637438,0.553961442,GESTATION,FD,3,FEMALE ONLY
2,Radio Green,AUGUST,7-Aug-08,9:00,2.075637438,0.553961442,GESTATION,FD,3,FEMALE ONLY
2,Radio Green,AUGUST,7-Aug-08,9:05,2.075637438,0.553961442,GESTATION,FD,3,FEMALE ONLY
2,Radio Green,AUGUST,7-Aug-08,9:10,2.075637438,0.553961442,GESTATION,FD,3,FEMALE ONLY
2,Radio Green,AUGUST,7-Aug-08,9:15,2.075637438,0.553961442,GESTATION,FD,3,FEMALE ONLY
2,Radio Green,AUGUST,7-Aug-08,9:20,2.075637438,0.553961442,GESTATION,FD,3,FEMALE ONLY
2,Radio Green,AUGUST,7-Aug-08,9:25,2.075637438,0.553961442,GESTATION,FD,3,FEMALE ONLY
2,Radio Green,AUGUST,7-Aug-08,9:30,2.075637438,0.553961442,GESTATION,FD,3,FEMALE ONLY
2,Radio Green,AUGUST,7-Aug-08,9:35,2.075637438,0.553961442,GESTATION,FD,3,FEMALE ONLY
2,Radio Green,AUGUST,7-Aug-08,9:40,2.075637438,0.553961442,GESTATION,FD,3,FEMALE ONLY
2,Radio Green,AUGUST,7-Aug-08,9:45,2.075637438,0.553961442,GESTATION,FD,3,FEMALE ONLY
2,Radio Green,AUGUST,7-Aug-08,9:50,2.075637438,0.553961442,GESTATION,FD,3,FEMALE ONLY
2,Radio Green,AUGUST,7-Aug-08,9:55,2.075637438,0.553961442,GESTATION,FD,3,FEMALE ONLY
2,Radio Green,AUGUST,7-Aug-08,10:00,2.075637438,0.553961442,GESTATION,FD,3,FEMALE ONLY
2,Radio Green,AUGUST,7-Aug-08,10:05,2.075637438,0.553961442,GESTATION,FD,3,FEMALE ONLY
2,Radio Green,AUGUST,7-Aug-08,10:10,2.075637438,0.553961442,GESTATION,FD,3,FEMALE ONLY
2,Radio Green,AUGUST,7-Aug-08,10:15,2.075637438,0.553961442,GESTATION,FD,3,FEMALE ONLY
2,Radio Green,AUGUST,7-Aug-08,10:20,2.075637438,0.553961442,GESTATION,FD,3,FEMALE ONLY
2,Radio Green,AUGUST,7-Aug-08,10:25,2.075637438,0.553961442,GESTATION,FD,3,FEMALE ONLY
2,Radio Green,AUGUST,7-Aug-08,10:30,2.075637438,0.553961442,GESTATION,FD,3,FEMALE ONLY
2,Radio Green,AUGUST,7-Aug-08,10:50,2.075637438,0.553961442,GESTATION,FD,2,FEMALE ONLY
2,Radio Green,AUGUST,7-Aug-08,10:55,2.075637438,0.553961442,GESTATION,FD,2,FEMALE ONLY
2,Radio Green,AUGUST,7-Aug-08,11:00,2.075637438,0.553961442,GESTATION,FD,2,FEMALE ONLY
2,Radio Green,AUGUST,7-Aug-08,11:05,2.075637438,0.553961442,GESTATION,FD,2,FEMALE ONLY
2,Radio Green,AUGUST,7-Aug-08,11:15,2.075637438,0.553961442,GESTATION,FD,2,FEMALE ONLY
2,Radio Green,AUGUST,7-Aug-08,13:55,2.075637438,0.553961442,GESTATION,FD,2,FEMALE ONLY
2,Radio Green,AUGUST,7-Aug-08,14:00,2.075637438,0.553961442,GESTATION,FD,2,FEMALE ONLY
2,Radio Green,AUGUST,7-Aug-08,14:05,2.075637438,0.553961442,GESTATION,FD,2,FEMALE ONLY
2,Radio Green,AUGUST,7-Aug-08,14:10,2.075637438,0.553961442,GESTATION,FD,2,FEMALE ONLY
2,Radio Green,AUGUST,7-Aug-08,14:15,2.075637438,0.553961442,GESTATION,FD,2,FEMALE ONLY
2,Radio Orange,AUGUST,8-Aug-08,9:45,2.283534869,0.173028544,GESTATION,FD,2,FEMALE ONLY
2,Radio Orange,AUGUST,8-Aug-08,9:50,2.283534869,0.173028544,GESTATION,FD,2,FEMALE ONLY
2,Radio Orange,AUGUST,8-Aug-08,9:55,2.283534869,0.173028544,GESTATION,FD,2,FEMALE ONLY
2,Radio Orange,AUGUST,8-Aug-08,10:00,2.283534869,0.173028544,GESTATION,FD,2,FEMALE ONLY
2,Radio Orange,AUGUST,8-Aug-08,10:05,2.283534869,0.173028544,GESTATION,FD,2,FEMALE ONLY
2,Radio Orange,AUGUST,8-Aug-08,10:10,2.283534869,0.173028544,GESTATION,FD,2,FEMALE ONLY
2,Radio Orange,AUGUST,8-Aug-08,10:15,2.283534869,0.173028544,GESTATION,FD,2,FEMALE ONLY
2,Radio Orange,AUGUST,8-Aug-08,10:20,2.283534869,0.173028544,GESTATION,FD,2,FEMALE ONLY
2,Radio Orange,AUGUST,8-Aug-08,10:25,2.283534869,0.173028544,GESTATION,FD,2,FEMALE ONLY
2,Radio Orange,AUGUST,8-Aug-08,10:30,2.283534869,0.173028544,GESTATION,FD,2,FEMALE ONLY
2,Radio Orange,AUGUST,8-Aug-08,10:35,2.283534869,0.173028544,GESTATION,FD,2,FEMALE ONLY
2,Radio Orange,AUGUST,8-Aug-08,10:40,2.283534869,0.173028544,GESTATION,FD,2,FEMALE ONLY
2,Radio Orange,AUGUST,8-Aug-08,10:45,2.283534869,0.173028544,GESTATION,FD,2,FEMALE ONLY
2,Radio Orange,AUGUST,8-Aug-08,10:50,2.283534869,0.173028544,GESTATION,FD,2,FEMALE ONLY
2,Radio Orange,AUGUST,8-Aug-08,10:55,2.283534869,0.173028544,GESTATION,FD,2,FEMALE ONLY
2,Radio Orange,AUGUST,8-Aug-08,11:00,2.283534869,0.173028544,GESTATION,FD,2,FEMALE ONLY
2,Radio Orange,AUGUST,8-Aug-08,11:05,2.283534869,0.173028544,GESTATION,FD,2,FEMALE ONLY
2,Radio Orange,AUGUST,8-Aug-08,11:10,2.283534869,0.173028544,GESTATION,FD,2,FEMALE ONLY
2,Radio Orange,AUGUST,8-Aug-08,11:15,2.283534869,0.173028544,GESTATION,FD,2,FEMALE ONLY
2,Radio Orange,AUGUST,8-Aug-08,11:20,2.283534869,0.173028544,GESTATION,FD,2,FEMALE ONLY
2,Radio Orange,AUGUST,8-Aug-08,11:25,2.283534869,0.173028544,GESTATION,FD,2,FEMALE ONLY
2,Radio Orange,AUGUST,8-Aug-08,11:30,2.283534869,0.173028544,GESTATION,FD,2,FEMALE ONLY
2,Radio Orange,AUGUST,8-Aug-08,11:35,2.283534869,0.173028544,GESTATION,FD,2,FEMALE ONLY
2,Radio Orange,AUGUST,8-Aug-08,11:40,2.283534869,0.173028544,GESTATION,FD,2,FEMALE ONLY
2,Radio Orange,AUGUST,8-Aug-08,11:55,2.283534869,0.173028544,GESTATION,FD,2,FEMALE ONLY
2,Radio Orange,AUGUST,13-Aug-08,16:40,1.35721026,-0.620570403,GESTATION,FD,2,FEMALE ONLY
2,Radio Orange,AUGUST,13-Aug-08,16:45,1.35721026,-0.620570403,GESTATION,FD,2,FEMALE ONLY
2,Radio Yellow,AUGUST,20-Aug-08,15:25,2.275274244,0.031227589,GESTATION,FD,2,FEMALE ONLY
2,Radio Yellow,AUGUST,20-Aug-08,15:30,2.275274244,0.031227589,GESTATION,FD,2,FEMALE ONLY
2,Radio Yellow,AUGUST,20-Aug-08,15:35,2.275274244,0.031227589,GESTATION,FD,2,FEMALE ONLY
2,Radio Yellow,AUGUST,20-Aug-08,15:40,2.275274244,0.031227589,GESTATION,FD,2,FEMALE ONLY
2,Radio Yellow,AUGUST,20-Aug-08,15:45,2.275274244,0.031227589,GESTATION,FD,2,FEMALE ONLY
2,Radio Yellow,AUGUST,20-Aug-08,16:05,2.275274244,0.031227589,GESTATION,FD,2,FEMALE ONLY
2,Radio Yellow,AUGUST,20-Aug-08,16:10,2.275274244,0.031227589,GESTATION,FD,2,FEMALE ONLY
2,Radio Orange,AUGUST,22-Aug-08,7:50,1.117913058,-3.22255804,GESTATION,FD,2,FEMALE ONLY
2,Radio Orange,AUGUST,22-Aug-08,7:55,1.117913058,-3.22255804,GESTATION,FD,2,FEMALE ONLY
2,Radio Orange,AUGUST,22-Aug-08,8:00,1.117913058,-3.22255804,GESTATION,FD,2,FEMALE ONLY
2,Radio Orange,AUGUST,22-Aug-08,8:05,1.117913058,-3.22255804,GESTATION,FD,2,FEMALE ONLY
2,Radio Orange,AUGUST,22-Aug-08,8:50,1.117913058,-3.22255804,GESTATION,FD,2,FEMALE ONLY
2,Radio Orange,AUGUST,22-Aug-08,8:55,1.117913058,-3.22255804,GESTATION,FD,2,FEMALE ONLY
2,Radio Orange,AUGUST,22-Aug-08,9:00,1.117913058,-3.22255804,GESTATION,FD,2,FEMALE ONLY
2,Radio Orange,AUGUST,22-Aug-08,9:05,1.117913058,-3.22255804,GESTATION,FD,2,FEMALE ONLY
2,Radio Orange,AUGUST,22-Aug-08,15:55,1.117913058,-3.22255804,GESTATION,FD,2,FEMALE ONLY
2,Radio Orange,AUGUST,22-Aug-08,16:05,1.117913058,-3.22255804,GESTATION,FD,2,FEMALE ONLY
2,Radio Orange,AUGUST,22-Aug-08,16:10,1.117913058,-3.22255804,GESTATION,FD,2,FEMALE ONLY
